name	number_unique_genes	number_multiple_genes	number_multiple_unique_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_multiple_unique_genes	list_missing_genes
OWC_0003	26	0	0	27	PF00410.20,PF00900.21,PF01000.27,PF01015.19,PF01200.19,PF01280.21,TIGR00037,TIGR00134,TIGR00483,TIGR00491,TIGR00967,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR02389,TIGR02390,TIGR03628,TIGR03629,TIGR03671,TIGR03672,TIGR03676			PF00466.21,PF00687.22,PF00827.18,PF01090.20,PF04919.13,PF07541.13,TIGR00064,TIGR00111,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00522,TIGR00982,TIGR01171,TIGR01952,TIGR02236,TIGR02338,TIGR03626,TIGR03627,TIGR03670,TIGR03673,TIGR03674,TIGR03680
OWC_0004	46	1	0	6	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00373,TIGR00448,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01171,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680	TIGR01052		PF04919.13,TIGR00335,TIGR00405,TIGR00483,TIGR01046,TIGR01213
OWC_0005	30	1	0	22	PF00466.21,PF00687.22,PF00827.18,PF01015.19,PF01200.19,PF04919.13,TIGR00037,TIGR00111,TIGR00134,TIGR00279,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00491,TIGR00967,TIGR00982,TIGR01018,TIGR01020,TIGR01028,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02389,TIGR02390,TIGR03629,TIGR03674,TIGR03676,TIGR03680	PF07541.13		PF00410.20,PF00900.21,PF01000.27,PF01090.20,PF01280.21,TIGR00064,TIGR00291,TIGR00323,TIGR00483,TIGR00522,TIGR01008,TIGR01012,TIGR01046,TIGR01171,TIGR02338,TIGR03626,TIGR03627,TIGR03628,TIGR03670,TIGR03671,TIGR03672,TIGR03673
OWC_0006	39	0	0	14	PF00410.20,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00291,TIGR00323,TIGR00335,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR02236,TIGR02338,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03671,TIGR03673,TIGR03674,TIGR03676,TIGR03680			PF00466.21,PF00687.22,PF04919.13,TIGR00279,TIGR00373,TIGR00405,TIGR00448,TIGR01171,TIGR01213,TIGR01952,TIGR02389,TIGR02390,TIGR03670,TIGR03672
OWC_0007	43	0	0	10	PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00134,TIGR00279,TIGR00323,TIGR00335,TIGR00405,TIGR00448,TIGR00491,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR02236,TIGR02338,TIGR02390,TIGR03626,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680			PF00410.20,TIGR00111,TIGR00291,TIGR00373,TIGR00483,TIGR00522,TIGR01171,TIGR01952,TIGR02389,TIGR03627
OWC_0008	34	0	0	19	PF00410.20,PF00466.21,PF00687.22,PF00900.21,PF01000.27,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00291,TIGR00405,TIGR00448,TIGR00522,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01052,TIGR01213,TIGR02236,TIGR02338,TIGR03626,TIGR03628,TIGR03629,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680			PF00827.18,PF01015.19,PF01090.20,PF01200.19,TIGR00134,TIGR00279,TIGR00323,TIGR00335,TIGR00373,TIGR00483,TIGR00491,TIGR00967,TIGR01046,TIGR01171,TIGR01952,TIGR02389,TIGR02390,TIGR03627,TIGR03670
OWC_0009	21	4	0	28	TIGR00037,TIGR00064,TIGR00134,TIGR00279,TIGR00323,TIGR00335,TIGR00405,TIGR00448,TIGR00483,TIGR00967,TIGR01008,TIGR01012,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR02338,TIGR03627,TIGR03672,TIGR03676,TIGR03680	PF00466.21,PF00687.22,PF01200.19,TIGR00491		PF00410.20,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01280.21,PF04919.13,PF07541.13,TIGR00111,TIGR00291,TIGR00373,TIGR00522,TIGR00982,TIGR01018,TIGR01171,TIGR01213,TIGR01952,TIGR02236,TIGR02389,TIGR02390,TIGR03626,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03673,TIGR03674
OWC_0010	51	0	0	2	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680			TIGR00373,TIGR01171
OWC_0011	39	0	0	14	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00405,TIGR00448,TIGR00491,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01213,TIGR01952,TIGR02338,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680			PF01015.19,TIGR00373,TIGR00483,TIGR00522,TIGR00967,TIGR00982,TIGR01046,TIGR01052,TIGR01171,TIGR02236,TIGR02389,TIGR02390,TIGR03626,TIGR03627
OWC_0012	20	0	0	33	PF00410.20,PF00687.22,PF01000.27,PF01280.21,TIGR00037,TIGR00064,TIGR00111,TIGR00291,TIGR00405,TIGR00491,TIGR00522,TIGR01018,TIGR01020,TIGR01952,TIGR02236,TIGR02338,TIGR03627,TIGR03628,TIGR03676,TIGR03680			PF00466.21,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01200.19,PF04919.13,PF07541.13,TIGR00134,TIGR00279,TIGR00323,TIGR00335,TIGR00373,TIGR00448,TIGR00483,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01028,TIGR01046,TIGR01052,TIGR01171,TIGR01213,TIGR02389,TIGR02390,TIGR03626,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674
OWC_0013	42	2	0	9	PF00410.20,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00291,TIGR00323,TIGR00335,TIGR00405,TIGR00448,TIGR00522,TIGR00967,TIGR00982,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680	PF01200.19,TIGR00491		PF00466.21,PF00687.22,TIGR00279,TIGR00373,TIGR00483,TIGR01008,TIGR01171,TIGR02338,TIGR03629
OWC_0014	29	3	0	21	PF00410.20,PF00827.18,PF00900.21,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00064,TIGR00291,TIGR00335,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01012,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR02236,TIGR03626,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03680	TIGR00111,TIGR00134,TIGR01213		PF00466.21,PF00687.22,PF01000.27,PF01015.19,PF01090.20,TIGR00037,TIGR00279,TIGR00323,TIGR00373,TIGR01008,TIGR01018,TIGR01171,TIGR01952,TIGR02338,TIGR02389,TIGR02390,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03676
OWC_0015	31	0	0	22	PF01000.27,PF01015.19,PF01200.19,PF07541.13,TIGR00064,TIGR00134,TIGR00279,TIGR00335,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00967,TIGR00982,TIGR01012,TIGR01018,TIGR01020,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03628,TIGR03629,TIGR03671,TIGR03674,TIGR03676,TIGR03680			PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01090.20,PF01280.21,PF04919.13,TIGR00037,TIGR00111,TIGR00291,TIGR00323,TIGR00373,TIGR00522,TIGR01008,TIGR01028,TIGR01171,TIGR03626,TIGR03627,TIGR03670,TIGR03672,TIGR03673
OWC_0016	29	0	0	24	PF00410.20,PF00827.18,PF00900.21,PF01000.27,PF01090.20,PF01200.19,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00279,TIGR00291,TIGR00323,TIGR00405,TIGR00448,TIGR00522,TIGR00982,TIGR01008,TIGR01018,TIGR01028,TIGR01213,TIGR01952,TIGR02389,TIGR02390,TIGR03628,TIGR03629,TIGR03673,TIGR03676,TIGR03680			PF00466.21,PF00687.22,PF01015.19,PF01280.21,TIGR00111,TIGR00134,TIGR00335,TIGR00373,TIGR00483,TIGR00491,TIGR00967,TIGR01012,TIGR01020,TIGR01046,TIGR01052,TIGR01171,TIGR02236,TIGR02338,TIGR03626,TIGR03627,TIGR03670,TIGR03671,TIGR03672,TIGR03674
OWC_0017	18	3	0	32	PF01000.27,PF01090.20,PF04919.13,TIGR00037,TIGR00064,TIGR00134,TIGR00291,TIGR00335,TIGR00405,TIGR00448,TIGR00491,TIGR01012,TIGR01018,TIGR01028,TIGR03628,TIGR03629,TIGR03674,TIGR03680	TIGR00522,TIGR01052,TIGR03676		PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01015.19,PF01200.19,PF01280.21,PF07541.13,TIGR00111,TIGR00279,TIGR00323,TIGR00373,TIGR00483,TIGR00967,TIGR00982,TIGR01008,TIGR01020,TIGR01046,TIGR01171,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03670,TIGR03671,TIGR03672,TIGR03673
OWC_0018	21	0	0	32	PF00466.21,PF00687.22,PF00827.18,PF01015.19,PF04919.13,TIGR00037,TIGR00279,TIGR00335,TIGR00405,TIGR00491,TIGR00522,TIGR00982,TIGR01012,TIGR01028,TIGR01052,TIGR01213,TIGR01952,TIGR02389,TIGR03627,TIGR03676,TIGR03680			PF00410.20,PF00900.21,PF01000.27,PF01090.20,PF01200.19,PF01280.21,PF07541.13,TIGR00064,TIGR00111,TIGR00134,TIGR00291,TIGR00323,TIGR00373,TIGR00448,TIGR00483,TIGR00967,TIGR01008,TIGR01018,TIGR01020,TIGR01046,TIGR01171,TIGR02236,TIGR02338,TIGR02390,TIGR03626,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674
OWC_0019	38	1	0	14	PF00410.20,PF00827.18,PF00900.21,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00064,TIGR00111,TIGR00279,TIGR00291,TIGR00323,TIGR00373,TIGR00448,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01020,TIGR01028,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680	TIGR00134		PF00466.21,PF00687.22,PF01000.27,PF01015.19,TIGR00037,TIGR00335,TIGR00405,TIGR00483,TIGR01018,TIGR01046,TIGR01171,TIGR03627,TIGR03628,TIGR03629
OWC_0020	25	0	0	28	PF00466.21,PF00687.22,PF01015.19,PF01200.19,PF04919.13,TIGR00037,TIGR00064,TIGR00134,TIGR00335,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01018,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR02338,TIGR03629,TIGR03674,TIGR03676,TIGR03680			PF00410.20,PF00827.18,PF00900.21,PF01000.27,PF01090.20,PF01280.21,PF07541.13,TIGR00111,TIGR00279,TIGR00291,TIGR00323,TIGR00373,TIGR00405,TIGR01008,TIGR01012,TIGR01020,TIGR01171,TIGR01952,TIGR02236,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03670,TIGR03671,TIGR03672,TIGR03673
OWC_0021	27	0	0	26	PF00466.21,PF00687.22,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF07541.13,TIGR00037,TIGR00064,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00405,TIGR00448,TIGR00483,TIGR00522,TIGR00982,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR03671,TIGR03680			PF00410.20,PF00827.18,PF00900.21,PF01000.27,PF04919.13,TIGR00111,TIGR00373,TIGR00491,TIGR00967,TIGR01008,TIGR01012,TIGR01018,TIGR01171,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03672,TIGR03673,TIGR03674,TIGR03676
OWC_0022	35	0	0	18	PF00410.20,PF00466.21,PF00687.22,PF00900.21,PF01000.27,PF01090.20,PF01200.19,PF01280.21,PF07541.13,TIGR00037,TIGR00064,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00405,TIGR00448,TIGR00483,TIGR00522,TIGR00982,TIGR01008,TIGR01018,TIGR01020,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR02389,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03673,TIGR03676			PF00827.18,PF01015.19,PF04919.13,TIGR00111,TIGR00335,TIGR00373,TIGR00491,TIGR00967,TIGR01012,TIGR01028,TIGR01171,TIGR02236,TIGR02338,TIGR02390,TIGR03626,TIGR03672,TIGR03674,TIGR03680
OWC_0023	46	2	0	5	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01015.19,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00064,TIGR00134,TIGR00279,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01171,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680	TIGR00037,TIGR00291		PF01000.27,PF01090.20,TIGR00111,TIGR00323,TIGR03628
OWC_0024	31	0	0	22	PF00466.21,PF00687.22,PF00827.18,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00982,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03670,TIGR03671,TIGR03674,TIGR03680			PF00410.20,PF00900.21,PF01000.27,PF01015.19,PF01090.20,TIGR00037,TIGR00064,TIGR00323,TIGR00335,TIGR00373,TIGR00967,TIGR01008,TIGR01012,TIGR01018,TIGR01171,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03672,TIGR03673,TIGR03676
OWC_0025	43	1	0	9	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00111,TIGR00134,TIGR00279,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01171,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03628,TIGR03629,TIGR03670,TIGR03673,TIGR03674,TIGR03680	TIGR00291		PF01090.20,TIGR00064,TIGR00323,TIGR01012,TIGR03626,TIGR03627,TIGR03671,TIGR03672,TIGR03676
OWC_0026	44	1	0	8	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00491,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01171,TIGR01213,TIGR01952,TIGR02236,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03680	TIGR01052		PF01015.19,TIGR00064,TIGR00483,TIGR00522,TIGR00967,TIGR01046,TIGR02338,TIGR03676
OWC_0027	34	0	0	19	PF00410.20,PF00900.21,PF01000.27,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00279,TIGR00291,TIGR00323,TIGR00373,TIGR00448,TIGR00483,TIGR00491,TIGR00967,TIGR01008,TIGR01018,TIGR01020,TIGR01046,TIGR01052,TIGR01171,TIGR01213,TIGR01952,TIGR02389,TIGR02390,TIGR03626,TIGR03628,TIGR03629,TIGR03670,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680			PF00466.21,PF00687.22,PF00827.18,PF01015.19,PF01090.20,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00335,TIGR00405,TIGR00522,TIGR00982,TIGR01012,TIGR01028,TIGR02236,TIGR02338,TIGR03627,TIGR03671
OWC_0028	43	0	0	10	PF00410.20,PF00466.21,PF00687.22,PF00900.21,PF01000.27,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00279,TIGR00291,TIGR00323,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01046,TIGR01052,TIGR01171,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR03626,TIGR03628,TIGR03629,TIGR03670,TIGR03672,TIGR03673,TIGR03676,TIGR03680			PF00827.18,PF01015.19,TIGR00134,TIGR00335,TIGR00522,TIGR01028,TIGR02390,TIGR03627,TIGR03671,TIGR03674
OWC_0029	27	0	0	26	PF00410.20,PF00900.21,PF01000.27,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00134,TIGR00279,TIGR00323,TIGR00373,TIGR00448,TIGR00491,TIGR00522,TIGR01012,TIGR01018,TIGR01020,TIGR01052,TIGR01213,TIGR02390,TIGR03628,TIGR03629,TIGR03671,TIGR03674,TIGR03676			PF00466.21,PF00687.22,PF00827.18,PF01015.19,TIGR00064,TIGR00111,TIGR00291,TIGR00335,TIGR00405,TIGR00483,TIGR00967,TIGR00982,TIGR01008,TIGR01028,TIGR01046,TIGR01171,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR03626,TIGR03627,TIGR03670,TIGR03672,TIGR03673,TIGR03680
OWC_0030	34	0	0	19	PF00410.20,PF00466.21,PF00687.22,PF00900.21,PF01000.27,PF01200.19,PF01280.21,TIGR00037,TIGR00111,TIGR00134,TIGR00279,TIGR00323,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR01008,TIGR01018,TIGR01020,TIGR01046,TIGR01052,TIGR01171,TIGR02389,TIGR02390,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03673,TIGR03676,TIGR03680			PF00827.18,PF01015.19,PF01090.20,PF04919.13,PF07541.13,TIGR00064,TIGR00291,TIGR00335,TIGR00982,TIGR01012,TIGR01028,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR03626,TIGR03627,TIGR03672,TIGR03674
OWC_0031	42	0	0	11	PF00410.20,PF00900.21,PF01000.27,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00111,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00373,TIGR00448,TIGR00483,TIGR00522,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01171,TIGR01213,TIGR01952,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03676,TIGR03680			PF00466.21,PF00687.22,PF00827.18,PF01015.19,TIGR00064,TIGR00134,TIGR00405,TIGR00491,TIGR00967,TIGR02236,TIGR03674
OWC_0032	42	1	0	10	PF00410.20,PF00466.21,PF00687.22,PF00900.21,PF01000.27,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00134,TIGR00279,TIGR00291,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01052,TIGR01171,TIGR01213,TIGR01952,TIGR02236,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03676,TIGR03680	TIGR00111		PF00827.18,PF01015.19,PF01090.20,TIGR00064,TIGR00323,TIGR00483,TIGR00491,TIGR01046,TIGR02338,TIGR03674
OWC_0033	48	1	0	4	PF00410.20,PF00466.21,PF00687.22,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00279,TIGR00291,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01171,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03676,TIGR03680	TIGR00134		PF00827.18,TIGR00323,TIGR00335,TIGR03674
OWC_0034	51	0	0	2	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03674,TIGR03676,TIGR03680			TIGR01171,TIGR03673
OWC_0035	34	1	0	18	PF00410.20,PF00466.21,PF00687.22,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF04919.13,PF07541.13,TIGR00037,TIGR00134,TIGR00279,TIGR00323,TIGR00373,TIGR00405,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01018,TIGR01020,TIGR01028,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03628,TIGR03629,TIGR03671,TIGR03673,TIGR03676	TIGR00064		PF00827.18,PF01200.19,PF01280.21,TIGR00111,TIGR00291,TIGR00335,TIGR00448,TIGR00483,TIGR01008,TIGR01012,TIGR01046,TIGR01171,TIGR03626,TIGR03627,TIGR03670,TIGR03672,TIGR03674,TIGR03680
OWC_0036	44	3	0	6	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00323,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03673,TIGR03674,TIGR03676,TIGR03680	TIGR00291,TIGR00373,TIGR03671		TIGR00335,TIGR01008,TIGR01052,TIGR01171,TIGR02389,TIGR03672
OWC_0037	32	0	0	21	PF00410.20,PF00827.18,PF00900.21,PF01090.20,PF01280.21,PF07541.13,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00982,TIGR01018,TIGR01020,TIGR01028,TIGR01052,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR03626,TIGR03629,TIGR03671,TIGR03672,TIGR03674,TIGR03676			PF00466.21,PF00687.22,PF01000.27,PF01015.19,PF01200.19,PF04919.13,TIGR00037,TIGR00373,TIGR00522,TIGR00967,TIGR01008,TIGR01012,TIGR01046,TIGR01171,TIGR01213,TIGR02390,TIGR03627,TIGR03628,TIGR03670,TIGR03673,TIGR03680
OWC_0038	40	1	0	12	PF00410.20,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00335,TIGR00373,TIGR00448,TIGR00491,TIGR00522,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01213,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03628,TIGR03629,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680	TIGR01952		PF00466.21,PF00687.22,PF01200.19,TIGR00323,TIGR00405,TIGR00483,TIGR00967,TIGR01046,TIGR01052,TIGR01171,TIGR03627,TIGR03670
